"","okres","pierwotna","finalna","co2","grupa","przetarg","kategoria","przeszle.przyszle","nowy.stary","data_zak","data_wyd","rok_zak","rok_wyd"
"2327",25,97,75,386,"C",5,1,"","stary",2016-08-30,2017-08-23,2016,2017
"2328",25,979,757,3892,"C",4,1,"","stary",2015-08-31,2016-08-10,2015,2016
"2329",25,75,58,298,"C",5,1,"","stary",2016-08-31,2017-10-25,2016,2017
"2330",15,128,99,392,"C",4,1,"","stary",2015-09-04,2016-08-29,2015,2016
"2331",25,106,82,422,"C",4,1,"","stary",2017-04-30,2016-08-10,2017,2016
"2332",25,53,41,209,"C",4,1,"","stary",2016-12-31,2016-08-11,2016,2016
"2333",25,53,41,4729,"C",5,1,"","stary",2014-08-27,2017-09-04,2014,2017
"2334",25,53,41,212,"C",5,1,"","stary",2013-10-25,2017-11-08,2013,2017
"2335",20,31,24,124,"B",2,3,"","stary",2012-10-15,2015-02-02,2012,2015
"2336",25,31,24,123,"C",3,1,"","stary",2013-11-01,2015-10-15,2013,2015
"2337",25,31,24,122,"C",4,1,"","stary",2015-06-26,2016-08-24,2015,2016
"2338",25,31,24,122,"C",5,1,"","stary",2015-04-30,2017-08-31,2015,2017
"2339",25,62,48,247,"C",5,1,"","stary",2016-06-20,2017-08-31,2016,2017
"2340",25,31,24,123,"C",5,1,"","stary",2016-11-30,2017-09-21,2016,2017
"2341",15,62,48,223,"G",5,1,"","stary",2015-09-25,2017-09-28,2015,2017
"2342",25,195,151,776,"C",5,1,"","stary",2015-06-14,2017-11-08,2015,2017
"2343",25,670,519,2667,"C",5,1,"","stary",2016-08-04,2017-08-23,2016,2017
"2344",25,71,55,280,"C",2,1,"","stary",2013-09-03,2015-02-05,2013,2015
"2345",25,40,31,160,"C",3,1,"","stary",2014-08-09,2015-11-30,2014,2015
"2346",25,1040,806,4121,"C",5,1,"","stary",2015-12-15,2017-09-19,2015,2017
"2347",25,98,76,390,"C",3,1,"","stary",2014-11-30,2015-11-30,2014,2015
"2348",25,49,38,193,"C",4,1,"","stary",2015-10-12,2016-08-12,2015,2016
"2349",25,49,38,197,"C",5,1,"","stary",2016-06-30,2017-09-21,2016,2017
"2350",25,107,83,426,"C",3,1,"","stary",2013-11-30,2015-11-13,2013,2015
"2351",25,58,45,230,"C",2,1,"","stary",2014-11-30,2015-05-29,2014,2015
"2352",25,58,45,231,"C",5,1,"","stary",2016-08-30,2017-09-26,2016,2017
"2353",25,76,59,232,"C",5,1,"","stary",2016-09-23,2017-11-27,2016,2017
"2354",25,300,233,1122,"C",3,1,"","stary",2015-01-28,2015-12-08,2015,2015
"2355",25,103,80,396,"C",5,1,"","stary",2016-08-29,2017-11-24,2016,2017
"2356",20,130,101,512,"C",5,1,"","stary",2016-06-02,2017-08-23,2016,2017
"2357",25,305,237,1179,"C",5,1,"","stary",2016-08-26,2017-10-23,2016,2017
"2358",20,494,384,1917,"C",5,1,"","stary",2016-08-22,2017-09-21,2016,2017
"2359",25,27,21,108,"C",2,1,"","stary",2013-05-01,2015-01-23,2013,2015
"2360",25,36,28,142,"C",2,1,"","stary",2012-11-30,2015-02-09,2012,2015
"2361",25,18,14,73,"C",4,1,"","stary",2015-07-31,2016-08-11,2015,2016
"2362",10,36,28,144,"G",4,1,"","stary",2015-10-31,2016-08-29,2015,2016
"2363",25,27,21,106,"C",2017,4,"przysz쿮","nowy",2017-12-31,2017-03-31,2017,2017
"2364",25,81,63,324,"C",5,1,"","stary",2012-12-31,2017-08-31,2012,2017
"2365",25,36,28,109,"B",2017,NA,"","",NA,NA,NA,NA
"2366",25,18,14,70,"C",5,1,"","stary",2016-09-29,2017-09-27,2016,2017
"2367",20,108,84,497,"C",5,1,"","stary",2016-08-23,2017-10-11,2016,2017
"2368",25,36,28,142,"C",5,1,"","stary",2016-09-16,2017-10-19,2016,2017
"2369",25,36,28,111,"C",5,1,"","stary",2015-11-20,2017-11-15,2015,2017
"2370",29,27,21,108,"B",2018,4,"przysz쿮","nowy",2017-10-17,2018-08-31,2017,2018
"2371",20,280,218,1054,"C",5,1,"","stary",2014-12-01,2017-09-04,2014,2017
"2372",25,77,60,307,"C",2017,NA,"","",NA,NA,NA,NA
"2373",25,41,32,163,"C",4,1,"","stary",2014-11-27,2016-08-11,2014,2016
"2374",25,41,32,161,"C",4,1,"","stary",2014-11-18,2016-08-10,2014,2016
"2375",10,41,32,163,"C",5,1,"","stary",2015-11-03,2017-09-25,2015,2017
"2376",25,73,57,292,"C",5,1,"","stary",2015-11-05,2017-08-22,2015,2017
"2377",25,32,25,99,"C",4,1,"","stary",2015-10-23,2016-08-10,2015,2016
"2378",25,32,25,128,"C",4,1,"","stary",2015-05-01,2016-08-12,2015,2016
"2379",15,32,25,NA,"C",4,1,"","stary",2014-12-30,2016-09-16,2014,2016
"2380",25,32,25,125,"C",2017,4,"przysz쿮","nowy",2017-12-31,2017-03-31,2017,2017
"2381",20,32,25,129,"C",2017,4,"przesz쿮","nowy",2016-09-02,2017-05-18,2016,2017
"2382",25,32,25,129,"C",5,1,"","stary",2014-10-31,2017-08-28,2014,2017
"2383",20,64,50,249,"C",5,1,"","stary",2018-09-30,2017-09-21,2018,2017
"2384",25,96,75,356,"C",5,1,"","stary",2012-09-30,2017-12-13,2012,2017
"2385",5,32,25,133,"C",5,1,"","stary",2016-07-22,2017-12-08,2016,2017
"2386",25,215,168,667,"C",5,1,"","stary",2016-10-10,2017-11-27,2016,2017
"2387",15,78,61,242,"C",4,1,"","stary",2015-12-11,2016-08-29,2015,2016
"2388",25,78,61,303,"C",5,1,"","stary",2016-08-04,2017-09-25,2016,2017
"2389",25,262,205,1007,"C",5,1,"","stary",2015-05-12,2017-08-31,2015,2017
"2390",10,23,18,91,"C",2,1,"","stary",2012-08-20,2015-02-06,2012,2015
"2391",25,23,18,92,"C",4,1,"","stary",2013-03-24,2016-07-28,2013,2016
"2392",15,46,36,140,"C",4,1,"","stary",2015-04-24,2016-08-29,2015,2016
"2393",25,23,18,91,"C",4,1,"","stary",2013-11-30,2016-12-16,2013,2016
"2394",5,23,18,59,"B",2017,4,"przysz쿮","nowy",2017-09-29,2017-08-11,2017,2017
"2395",20,23,18,92,"C",5,1,"","stary",2016-05-25,2017-09-26,2016,2017
"2396",25,420,329,1670,"C",4,1,"","stary",2015-10-27,2016-08-11,2015,2016
"2397",25,171,134,624,"C",2,1,"","stary",2014-01-13,2015-03-30,2014,2015
"2398",20,37,29,148,"C",5,1,"","stary",2014-09-28,2017-09-19,2014,2017
"2399",30,14,11,62,"B",2,3,"","stary",2013-09-12,2015-01-16,2013,2015
"2400",30,14,11,54,"B",2,3,"","stary",2012-06-27,2015-02-05,2012,2015
"2401",25,14,11,57,"C",4,1,"","stary",2016-12-31,2016-08-10,2016,2016
"2402",25,126,99,495,"C",4,1,"","stary",2015-11-30,2016-08-10,2015,2016
"2403",25,70,55,269,"C",4,1,"","stary",2015-10-31,2016-09-16,2015,2016
"2404",15,14,11,55,"G",2017,4,"przysz쿮","nowy",2017-05-15,2017-04-27,2017,2017
"2405",20,28,22,112,"C",2017,4,"przysz쿮","nowy",2017-09-30,2017-08-08,2017,2017
"2406",25,14,11,56,"C",5,1,"","stary",2015-10-16,2017-08-22,2015,2017
"2407",20,14,11,56,"C",5,1,"","stary",2014-12-03,2017-08-23,2014,2017
"2408",5,42,33,165,"C",2017,4,"przysz쿮","nowy",2017-11-30,2017-12-21,2017,2017
"2409",25,14,11,55,"C",5,1,"","stary",2016-10-19,2017-08-31,2016,2017
"2410",20,14,11,56,"C",5,1,"","stary",2016-08-20,2017-08-31,2016,2017
"2411",25,14,11,57,"C",5,1,"","stary",2016-07-21,2017-09-21,2016,2017
"2412",20,84,66,335,"B",5,3,"","stary",2016-08-08,2017-10-19,2016,2017
"2413",20,14,11,42,"C",5,1,"","stary",2013-12-10,2017-10-23,2013,2017
"2414",25,14,11,56,"B",2018,4,"przesz쿮","nowy",2016-07-18,2018-04-24,2016,2018
"2415",25,56,44,223,"C",2018,4,"przysz쿮","nowy",2018-05-31,2018-09-21,2018,2018
"2416",25,103,81,388,"C",3,1,"","stary",2014-04-30,2015-11-13,2014,2015
"2417",25,127,100,476,"C",5,1,"","stary",2016-09-30,2017-09-28,2016,2017
"2418",20,80,63,318,"B",5,3,"","stary",2016-08-30,2017-10-09,2016,2017
"2419",25,193,152,726,"C",2,1,"","stary",2013-08-20,2015-02-05,2013,2015
"2420",20,33,26,124,"C",5,1,"","stary",2016-09-30,2017-09-04,2016,2017
"2421",25,33,26,132,"C",5,1,"","stary",2014-01-14,2017-09-25,2014,2017
"2422",15,33,26,133,"C",2018,4,"przesz쿮","nowy",2016-06-22,2018-04-24,2016,2018
"2423",25,19,15,76,"C",5,1,"","stary",2014-12-30,2017-09-26,2014,2017
"2424",25,19,15,76,"B",5,1,"","stary",2012-10-01,2017-09-26,2012,2017
"2425",25,38,30,129,"C",5,1,"","stary",2014-09-30,2017-10-25,2014,2017
"2426",25,19,15,75,"B",2018,4,"przesz쿮","nowy",2014-12-12,2018-04-24,2014,2018
"2427",76,38,30,153,"B",2018,4,"przesz쿮","nowy",2016-09-30,2018-09-28,2016,2018
"2428",25,162,128,599,"C",4,1,"","stary",2016-01-10,2016-08-10,2016,2016
"2429",25,62,49,246,"C",5,1,"","stary",2014-01-07,2017-09-20,2014,2017
"2430",15,1084,857,3329,"G",4,2,"","stary",2015-04-30,2016-08-30,2015,2016
"2431",25,43,34,149,"C",4,1,"","stary",2013-12-20,2016-08-12,2013,2016
"2432",25,43,34,173,"C",5,1,"","stary",2016-09-30,2017-09-21,2016,2017
"2433",25,201,159,796,"C",4,1,"","stary",2015-12-30,2016-08-10,2015,2016
"2434",20,24,19,71,"B",3,3,"","stary",2014-10-08,2015-12-17,2014,2015
"2435",25,24,19,94,"C",5,1,"","stary",2016-10-14,2017-09-26,2016,2017
"2436",25,24,19,2753,"F",5,1,"","stary",2012-09-30,2017-09-28,2012,2017
"2437",25,101,80,458,"C",5,1,"","stary",2014-11-26,2017-08-31,2014,2017
"2438",25,241,191,899,"C",5,1,"","stary",2015-12-03,2017-11-28,2015,2017
"2439",5,58,46,138,"C",5,1,"","stary",2016-08-31,2017-10-11,2016,2017
"2440",20,121,96,421,"C",5,1,"","stary",2015-10-29,2017-09-04,2015,2017
"2441",25,126,100,447,"C",5,1,"","stary",2011-11-30,2017-08-31,2011,2017
"2442",25,228,181,833,"C",5,1,"","stary",2016-09-17,2017-10-09,2016,2017
"2443",25,34,27,137,"C",3,1,"","stary",2013-12-30,2015-11-30,2013,2015
"2444",25,73,58,319,"C",5,1,"","stary",2014-09-26,2017-09-21,2014,2017
"2445",25,39,31,144,"C",4,1,"","stary",2013-09-25,2016-08-11,2013,2016
"2446",25,39,31,17,"C",5,1,"","stary",2015-12-02,2017-09-29,2015,2017
"2447",5,93,74,426,"C",2,1,"","stary",2011-02-14,2015-02-02,2011,2015
"2448",10,93,74,275,"C",2,1,"","stary",2013-12-09,2015-02-18,2013,2015
"2449",25,118,94,453,"C",4,1,"","stary",2015-08-25,2016-08-10,2015,2016
"2450",25,59,47,224,"C",5,1,"","stary",2016-09-30,2017-11-27,2016,2017
"2451",10,124,99,281,"B",1,3,"","stary",2011-12-30,2013-12-03,2011,2013
"2452",4,418,334,969,"G",4,1,"","stary",2015-04-30,2016-07-25,2015,2016
"2453",10,20,16,77,"D",2,3,"","stary",2011-07-15,2015-02-05,2011,2015
"2454",30,20,16,78,"B",2,3,"","stary",2012-12-20,2015-02-18,2012,2015
"2455",20,15,12,58,"B",3,3,"","stary",2014-12-08,2015-12-18,2014,2015
"2456",25,60,48,222,"C",4,1,"","stary",2015-11-30,2016-07-25,2015,2016
"2457",25,15,12,34,"C",4,1,"","stary",2016-12-31,2016-08-22,2016,2016
"2458",20,15,12,23,"B",4,3,"","stary",2015-08-31,2016-08-29,2015,2016
"2459",30,15,12,58,"B",4,3,"","stary",2014-08-29,2016-12-01,2014,2016
"2460",3,15,12,55,"C",5,1,"","stary",2016-08-11,2017-08-22,2016,2017
"2461",5,30,24,78,"B",2017,4,"przesz쿮","nowy",2016-08-30,2017-08-11,2016,2017
"2462",20,10,8,41,"C",5,1,"","stary",2016-07-31,2017-08-23,2016,2017
"2463",5,25,20,64,"G",5,1,"","stary",2016-09-30,2017-08-25,2016,2017
"2464",25,340,272,1285,"C",5,1,"","stary",2015-02-16,2017-09-04,2015,2017
"2465",25,25,20,101,"C",5,1,"","stary",2016-06-14,2017-09-04,2016,2017
"2466",25,20,16,81,"C",5,1,"","stary",2015-12-31,2017-09-13,2015,2017
"2467",25,30,24,109,"C",5,1,"","stary",2016-08-31,2017-09-25,2016,2017
"2468",25,30,24,108,"C",5,1,"","stary",2016-07-30,2017-09-25,2016,2017
"2469",20,10,8,41,"C",5,1,"","stary",2014-12-10,2017-09-26,2014,2017
"2470",25,15,12,35,"C",5,1,"","stary",2016-10-30,2017-09-26,2016,2017
"2471",25,15,12,61,"C",5,1,"","stary",2016-09-30,2017-09-28,2016,2017
"2472",20,15,12,56,"B",5,3,"","stary",2015-09-30,2017-11-08,2015,2017
"2473",25,75,60,281,"C",5,1,"","stary",2015-12-10,2017-11-22,2015,2017
"2474",25,25,20,99,"B",2018,4,"przesz쿮","nowy",2015-12-04,2018-04-24,2015,2018
"2475",20,20,16,81,"C",2018,4,"przesz쿮","nowy",2016-08-31,2018-09-21,2016,2018
"2476",25,1170,937,4214,"C",2,1,"","stary",2013-12-31,2015-02-04,2013,2015
"2477",5,338,271,1076,"C",5,1,"","stary",2014-03-25,2017-08-30,2014,2017
"2478",25,202,162,802,"C",4,1,"","stary",2013-11-30,2016-08-18,2013,2016
"2479",25,168,135,664,"C",3,1,"","stary",2014-10-09,2015-11-03,2014,2015
"2480",30,220,177,792,"C",4,1,"","stary",2015-03-23,2016-12-16,2015,2016
"2481",5,210,169,711,"C",5,1,"","stary",2016-06-06,2017-11-24,2016,2017
"2482",30,103,83,352,"B",1,3,"","stary",2012-12-21,2013-11-07,2012,2013
"2483",20,103,83,194,"B",2017,4,"przesz쿮","nowy",2015-05-29,2017-10-27,2015,2017
"2484",30,31,25,25,"B",1,3,"","stary",2012-10-19,2014-01-07,2012,2014
"2485",25,31,25,120,"C",4,1,"","stary",2015-10-15,2016-09-16,2015,2016
"2486",25,341,275,1215,"C",5,1,"","stary",2015-12-11,2017-08-22,2015,2017
"2487",20,26,21,77,"B",3,3,"","stary",2014-06-23,2015-12-17,2014,2015
"2488",10,26,21,85,"B",2017,4,"przysz쿮","nowy",2017-08-31,2017-09-27,2017,2017
"2489",30,21,17,82,"B",3,3,"","stary",2014-11-18,2015-11-30,2014,2015
"2490",30,21,17,69,"B",4,1,"","stary",2012-09-06,2016-07-29,2012,2016
"2491",25,21,17,82,"C",5,1,"","stary",2015-09-15,2017-08-31,2015,2017
"2492",25,252,204,930,"C",5,1,"","stary",2014-03-24,2017-09-04,2014,2017
"2493",25,21,17,48,"C",5,1,"","stary",2015-11-17,2017-09-19,2015,2017
"2494",10,21,17,83,"B",5,3,"","stary",2011-07-29,2017-11-14,2011,2017
"2495",15,696,564,1602,"G",4,1,"","stary",2016-09-30,2017-01-30,2016,2017
"2496",20,37,30,110,"B",2,3,"","stary",2013-07-05,2015-01-23,2013,2015
"2497",30,37,30,121,"B",4,3,"","stary",2015-10-30,2016-12-20,2015,2016
"2498",25,37,30,149,"C",5,1,"","stary",2014-11-28,2017-09-26,2014,2017
"2499",10,69,56,350,"G",5,1,"","stary",2014-08-31,2017-11-24,2014,2017
"2500",25,16,13,61,"C",2,1,"","stary",2012-11-30,2015-01-21,2012,2015
"2501",10,16,13,61,"D",2,3,"","stary",2011-12-29,2015-02-05,2011,2015
"2502",30,16,13,64,"B",2,3,"","stary",2013-11-30,2015-02-11,2013,2015
"2503",30,32,26,105,"B",4,3,"","stary",2016-10-31,2016-12-20,2016,2016
"2504",30,16,13,62,"B",2017,4,"przysz쿮","nowy",2017-08-01,2017-05-30,2017,2017
"2505",25,64,52,226,"C",5,1,"","stary",2015-11-27,2017-08-31,2015,2017
"2506",20,32,26,105,"B",5,3,"","stary",2013-09-02,2017-11-16,2013,2017
"2507",5,16,13,52,"B",5,3,"","stary",2014-08-14,2017-11-30,2014,2017
"2508",25,59,48,217,"C",3,1,"","stary",2014-08-22,2015-10-23,2014,2015
"2509",20,639,520,2615,"C",5,1,"","stary",2016-09-30,2017-10-24,2016,2017
"2510",30,43,35,169,"B",2,3,"","stary",2012-12-31,2015-02-06,2012,2015
"2511",30,43,35,162,"B",2,3,"","stary",2013-10-31,2015-02-25,2013,2015
"2512",25,43,35,171,"C",3,1,"","stary",2016-12-31,2015-11-30,2016,2015
"2513",25,43,35,141,"C",4,1,"","stary",2014-07-17,2016-08-11,2014,2016
"2514",25,27,22,105,"C",2,1,"","stary",2012-09-11,2015-01-20,2012,2015
"2515",15,27,22,105,"B",2,3,"","stary",2012-07-17,2015-02-05,2012,2015
"2516",30,27,22,106,"C",3,1,"","stary",2014-12-31,2015-12-08,2014,2015
"2517",25,54,44,213,"C",5,1,"","stary",2015-09-07,2017-08-31,2015,2017
"2518",25,54,44,201,"C",5,1,"","stary",2013-01-22,2017-09-26,2013,2017
"2519",25,27,22,93,"C",5,1,"","stary",2013-08-31,2017-10-03,2013,2017
"2520",10,27,22,104,"G",5,1,"","stary",2017-06-30,2017-11-24,2017,2017
"2521",10,27,22,177,"C",2018,4,"przesz쿮","nowy",2016-09-08,2018-08-21,2016,2018
"2522",5,38,31,150,"B",3,3,"","stary",2013-12-20,2015-11-06,2013,2015
"2523",30,49,40,193,"B",4,3,"","stary",2015-12-31,2016-09-30,2015,2016
"2524",30,49,40,191,"B",5,3,"","stary",2017-11-30,2017-12-13,2017,2017
"2525",5,131,107,410,"C",5,1,"","stary",2015-03-17,2017-08-30,2015,2017
"2526",5,699,571,1808,"G",2017,4,"przysz쿮","nowy",2017-07-31,2017-04-19,2017,2017
"2527",10,93,76,264,"B",2,3,"","stary",2012-08-14,2015-02-06,2012,2015
"2528",30,11,9,44,"B",2,3,"","stary",2013-10-28,2015-02-09,2013,2015
"2529",22,33,27,151,"B",2,3,"","stary",2011-12-05,2015-02-09,2011,2015
"2530",30,22,18,87,"B",2,3,"","stary",2012-12-21,2015-02-18,2012,2015
"2531",25,44,36,149,"C",4,1,"","stary",2015-03-11,2016-08-10,2015,2016
"2532",25,11,9,45,"C",4,1,"","stary",2016-06-30,2016-08-18,2016,2016
"2533",25,11,9,45,"C",4,1,"","stary",2013-11-26,2016-08-24,2013,2016
"2534",25,11,9,45,"C",4,1,"","stary",2015-10-07,2016-08-24,2015,2016
"2535",25,66,54,89,"C",4,1,"","stary",2015-04-15,2016-09-16,2015,2016
"2536",15,99,81,321,"C",4,1,"","stary",2015-07-23,2016-08-29,2015,2016
"2537",30,11,9,44,"C",4,1,"","stary",2015-08-09,2016-12-01,2015,2016
"2538",30,22,18,73,"B",4,3,"","stary",2015-10-30,2016-12-20,2015,2016
"2539",30,66,54,261,"B",2017,4,"przysz쿮","nowy",2017-09-01,2017-05-30,2017,2017
"2540",25,22,18,62,"C",5,1,"","stary",2016-12-30,2017-09-26,2016,2017
"2541",25,11,9,44,"C",5,1,"","stary",2016-09-30,2017-09-28,2016,2017
"2542",25,187,153,429,"C",5,1,"","stary",2016-09-30,2017-10-05,2016,2017
"2543",20,66,54,251,"B",5,3,"","stary",2017-03-31,2017-10-19,2017,2017
"2544",5,11,9,43,"C",5,3,"","stary",2015-12-31,2017-11-08,2015,2017
"2545",20,11,9,41,"B",5,3,"","stary",2015-10-26,2017-11-08,2015,2017
"2546",30,66,54,257,"B",5,3,"","stary",2016-10-30,2017-11-09,2016,2017
"2547",20,22,18,86,"B",5,3,"","stary",2015-12-14,2017-11-28,2015,2017
"2548",5,22,18,86,"G",5,1,"","stary",2017-12-31,2017-11-24,2017,2017
"2549",15,22,18,87,"B",5,3,"","stary",2016-09-29,2017-12-13,2016,2017
"2550",15,66,54,258,"B",5,3,"","stary",2016-10-12,2018-03-28,2016,2018
"2551",10,22,18,88,"B",2018,4,"przysz쿮","nowy",2018-10-31,2018-07-13,2018,2018
"2552",10,33,27,130,"B",2018,4,"przesz쿮","nowy",2016-09-30,2018-07-13,2016,2018
"2553",25,133,109,585,"C",5,1,"","stary",2016-08-18,2017-09-19,2016,2017
"2554",5,50,41,163,"C",4,1,"","stary",2012-12-07,2016-09-16,2012,2016
"2555",20,50,41,190,"B",5,3,"","stary",2016-09-30,2017-10-19,2016,2017
"2556",20,89,73,352,"C",5,1,"","stary",2016-10-15,2017-11-24,2016,2017
"2557",5,373,306,149,"C",5,1,"","stary",2015-01-28,2017-09-28,2015,2017
"2558",30,39,32,154,"B",3,3,"","stary",2014-11-17,2015-11-30,2014,2015
"2559",30,39,32,180,"B",5,3,"","stary",2016-08-25,2017-10-19,2016,2017
"2560",5,39,32,128,"B",5,1,"","stary",2015-09-18,2017-10-19,2015,2017
"2561",15,28,23,63,"B",2,3,"","stary",2013-11-29,2015-02-06,2013,2015
"2562",17,28,23,109,"B",5,3,"","stary",2016-09-09,2017-11-13,2016,2017
"2563",10,28,23,112,"B",2018,4,"przysz쿮","nowy",2018-09-25,2018-01-31,2018,2018
"2564",20,28,23,110,"B",5,3,"","stary",2014-10-17,2018-03-14,2014,2018
"2565",20,45,37,179,"C",2017,4,"przesz쿮","nowy",2016-09-19,2017-10-09,2016,2017
"2566",25,62,51,243,"C",3,1,"","stary",2014-10-01,2015-11-30,2014,2015
"2567",25,62,51,239,"C",5,1,"","stary",2016-06-30,2017-08-31,2016,2017
"2568",3,96,79,439,"C",2,1,"","stary",2012-06-08,2015-02-02,2012,2015
"2569",30,96,79,381,"B",3,3,"","stary",2014-11-17,2015-11-30,2014,2015
"2570",20,17,14,51,"B",2,3,"","stary",2013-10-30,2015-01-23,2013,2015
"2571",25,17,14,69,"B",3,3,"","stary",2014-12-31,2015-11-30,2014,2015
"2572",30,17,14,68,"C",3,1,"","stary",2014-12-31,2015-12-08,2014,2015
"2573",8,17,14,65,"C",4,1,"","stary",2013-05-08,2016-07-26,2013,2016
"2574",25,51,42,200,"C",4,1,"","stary",2014-11-07,2016-08-10,2014,2016
"2575",25,17,14,66,"C",4,1,"","stary",2016-02-29,2016-08-31,2016,2016
"2576",24,17,14,67,"B",4,3,"","stary",2015-09-14,2016-09-29,2015,2016
"2577",30,51,42,200,"B",4,3,"","stary",2015-08-31,2016-09-30,2015,2016
"2578",25,34,28,79,"C",5,1,"","stary",2016-10-30,2017-09-25,2016,2017
"2579",8,85,70,337,"C",5,1,"","stary",2011-04-11,2017-09-29,2011,2017
"2580",25,68,56,234,"B",2017,4,"przysz쿮","nowy",2017-12-31,2017-10-16,2017,2017
"2581",20,17,14,62,"C",5,1,"","stary",2017-05-31,2017-10-12,2017,2017
"2582",5,85,70,279,"C",5,1,"","stary",2016-10-11,2017-10-11,2016,2017
"2583",30,17,14,68,"B",2017,4,"przesz쿮","nowy",2016-09-30,2017-10-30,2016,2017
"2584",20,85,70,336,"B",5,3,"","stary",2015-11-30,2017-11-09,2015,2017
"2585",10,34,28,135,"B",5,3,"","stary",2012-12-20,2017-11-14,2012,2017
"2586",20,17,14,55,"B",5,3,"","stary",2014-05-29,2017-11-16,2014,2017
"2587",5,51,42,168,"B",5,1,"","stary",2012-12-17,2017-11-28,2012,2017
"2588",15,17,14,66,"B",5,3,"","stary",2017-07-30,2018-02-21,2017,2018
"2589",5,17,14,56,"B",5,3,"","stary",2015-08-17,2018-04-04,2015,2018
"2590",10,17,14,56,"B",2018,4,"przesz쿮","nowy",2016-09-30,2018-09-26,2016,2018
"2591",33,108,89,NA,"B",5,3,"","stary",2018-12-07,2018-12-21,2018,2018
"2592",30,74,61,291,"B",2,3,"","stary",2013-09-18,2015-02-05,2013,2015
"2593",20,131,108,520,"B",3,3,"","stary",2014-10-30,2015-12-08,2014,2015
"2594",3,40,33,151,"C",3,1,"","stary",2014-08-01,2015-11-30,2014,2015
"2595",5,40,33,131,"C",4,1,"","stary",2014-12-31,2016-09-26,2014,2016
"2596",25,80,66,317,"C",5,1,"","stary",2016-07-18,2017-10-06,2016,2017
"2597",15,40,33,160,"B",5,3,"","stary",2017-12-15,2017-12-13,2017,2017
"2598",5,40,33,155,"C",5,1,"","stary",2017-06-16,2018-02-01,2017,2018
"2599",30,126,104,494,"B",4,3,"","stary",2015-12-29,2016-09-16,2015,2016
"2600",30,63,52,246,"C",4,1,"","stary",2015-12-31,2017-02-20,2015,2017
"2601",7,63,52,204,"G",5,1,"","stary",2017-06-30,2017-11-24,2017,2017
"2602",30,149,123,489,"B",4,3,"","stary",2015-12-31,2016-09-26,2015,2016
"2603",30,86,71,340,"C",2,1,"","stary",2012-12-31,2015-02-02,2012,2015
"2604",30,86,71,337,"B",5,1,"","stary",2016-03-30,2017-11-07,2016,2017
"2605",20,109,90,348,"B",2017,4,"przysz쿮","nowy",2017-08-31,2018-01-10,2017,2018
"2606",15,1188,981,3053,"G",3,1,"","stary",2013-03-13,2015-11-12,2013,2015
"2607",25,264,218,776,"C",5,1,"","stary",2016-06-06,2017-09-25,2016,2017
"2608",30,92,76,371,"B",1,3,"","stary",2012-12-01,2013-11-07,2012,2013
"2609",30,92,76,278,"B",2,3,"","stary",2013-10-31,2015-01-23,2013,2015
"2610",30,92,76,363,"B",2,3,"","stary",2013-09-30,2015-02-05,2013,2015
"2611",30,23,19,74,"B",2,3,"","stary",2013-12-31,2015-02-04,2013,2015
"2612",30,69,57,226,"B",2,3,"","stary",2013-10-15,2015-02-04,2013,2015
"2613",30,23,19,76,"B",2,3,"","stary",2013-12-31,2015-02-04,2013,2015
"2614",20,23,19,90,"B",4,3,"","stary",2015-11-25,2016-07-25,2015,2016
"2615",15,46,38,181,"B",4,1,"","stary",2015-10-30,2016-09-16,2015,2016
"2616",5,23,19,104,"C",4,1,"","stary",2015-11-26,2016-10-10,2015,2016
"2617",15,23,19,88,"B",2017,4,"przysz쿮","nowy",2017-12-31,2017-03-31,2017,2017
"2618",20,23,19,91,"C",2017,4,"przesz쿮","nowy",2016-08-24,2017-08-08,2016,2017
"2619",25,46,38,183,"B",5,3,"","stary",2015-09-04,2017-08-22,2015,2017
"2620",10,23,19,60,"B",5,1,"","stary",2015-10-29,2017-08-22,2015,2017
"2621",5,69,57,215,"C",5,1,"","stary",2013-01-18,2017-08-30,2013,2017
"2622",15,23,19,90,"B",2017,4,"przysz쿮","nowy",2017-06-12,2017-08-31,2017,2017
"2623",20,69,57,275,"C",5,1,"","stary",2017-05-31,2017-10-12,2017,2017
"2624",5,92,76,303,"B",5,3,"","stary",2016-09-22,2017-12-13,2016,2017
"2625",10,46,38,152,"B",2018,4,"przesz쿮","nowy",2016-09-20,2018-09-26,2016,2018
"2626",30,75,62,295,"B",1,3,"","stary",2012-12-31,2014-02-28,2012,2014
"2627",20,104,86,409,"B",3,3,"","stary",2015-10-15,2015-12-22,2015,2015
"2628",30,104,86,341,"B",3,3,"","stary",2014-10-17,2015-11-30,2014,2015
"2629",30,52,43,171,"B",3,3,"","stary",2014-12-04,2015-11-30,2014,2015
"2630",22,52,43,203,"B",5,3,"","stary",2014-09-03,2018-01-22,2014,2018
